size,quickselect,heapselect,medianmediansselect
124, 0.000001, 0.000002, 0.000011
124, 0.000002, 0.000002, 0.000006
124, 0.000002, 0.000002, 0.000006
124, 0.000001, 0.000002, 0.000007
124, 0.000002, 0.000002, 0.000007
124, 0.000001, 0.000003, 0.000009
124, 0.000001, 0.000003, 0.000013
124, 0.000002, 0.000002, 0.000008
124, 0.000001, 0.000002, 0.000007
124, 0.000002, 0.000002, 0.000007
124, 0.000002, 0.000002, 0.000007
138, 0.000002, 0.000003, 0.000010
138, 0.000003, 0.000002, 0.000009
138, 0.000001, 0.000003, 0.000008
138, 0.000001, 0.000002, 0.000008
138, 0.000004, 0.000002, 0.000008
138, 0.000001, 0.000002, 0.000006
138, 0.000003, 0.000004, 0.000012
138, 0.000002, 0.000002, 0.000009
138, 0.000002, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000008
138, 0.000003, 0.000002, 0.000006
138, 0.000003, 0.000002, 0.000010
138, 0.000002, 0.000002, 0.000008
138, 0.000001, 0.000003, 0.000009
138, 0.000001, 0.000002, 0.000006
138, 0.000001, 0.000002, 0.000008
138, 0.000001, 0.000002, 0.000008
138, 0.000004, 0.000002, 0.000008
138, 0.000002, 0.000002, 0.000007
138, 0.000002, 0.000002, 0.000006
138, 0.000002, 0.000002, 0.000006
138, 0.000001, 0.000002, 0.000007
138, 0.000002, 0.000002, 0.000009
138, 0.000001, 0.000002, 0.000009
138, 0.000001, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000006
138, 0.000001, 0.000002, 0.000008
138, 0.000001, 0.000002, 0.000010
138, 0.000002, 0.000003, 0.000008
138, 0.000002, 0.000002, 0.000007
138, 0.000003, 0.000002, 0.000007
138, 0.000002, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000009
138, 0.000001, 0.000002, 0.000010
138, 0.000002, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000008
138, 0.000001, 0.000002, 0.000008
138, 0.000002, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000007
138, 0.000004, 0.000002, 0.000008
138, 0.000002, 0.000002, 0.000006
138, 0.000001, 0.000002, 0.000008
138, 0.000001, 0.000002, 0.000007
138, 0.000002, 0.000002, 0.000005
138, 0.000003, 0.000002, 0.000009
138, 0.000004, 0.000002, 0.000007
138, 0.000002, 0.000003, 0.000008
138, 0.000001, 0.000002, 0.000008
138, 0.000002, 0.000002, 0.000007
138, 0.000001, 0.000002, 0.000009
154, 0.000001, 0.000003, 0.000009
154, 0.000002, 0.000002, 0.000008
154, 0.000003, 0.000002, 0.000008
154, 0.000002, 0.000003, 0.000009
154, 0.000001, 0.000002, 0.000008
154, 0.000002, 0.000002, 0.000007
154, 0.000002, 0.000002, 0.000009
154, 0.000001, 0.000002, 0.000009
154, 0.000002, 0.000002, 0.000010
154, 0.000002, 0.000002, 0.000007
154, 0.000002, 0.000002, 0.000007
154, 0.000001, 0.000003, 0.000009
154, 0.000004, 0.000002, 0.000007
154, 0.000002, 0.000002, 0.000008
154, 0.000002, 0.000002, 0.000008
154, 0.000005, 0.000002, 0.000008
154, 0.000001, 0.000002, 0.000013
154, 0.000003, 0.000002, 0.000008
154, 0.000002, 0.000002, 0.000009
154, 0.000003, 0.000002, 0.000008
154, 0.000001, 0.000002, 0.000008
154, 0.000002, 0.000002, 0.000008
154, 0.000002, 0.000002, 0.000007
154, 0.000002, 0.000002, 0.000009
154, 0.000003, 0.000003, 0.000007
154, 0.000001, 0.000002, 0.000007
154, 0.000003, 0.000002, 0.000011
154, 0.000001, 0.000003, 0.000018
154, 0.000002, 0.000002, 0.000008
154, 0.000001, 0.000003, 0.000008
154, 0.000001, 0.000002, 0.000007
154, 0.000001, 0.000003, 0.000008
154, 0.000003, 0.000002, 0.000013
154, 0.000004, 0.000002, 0.000009
154, 0.000004, 0.000002, 0.000010
154, 0.000002, 0.000002, 0.000008
154, 0.000001, 0.000002, 0.000008
154, 0.000001, 0.000002, 0.000010
154, 0.000001, 0.000003, 0.000017
154, 0.000002, 0.000002, 0.000010
154, 0.000001, 0.000002, 0.000013
154, 0.000002, 0.000002, 0.000008
154, 0.000001, 0.000002, 0.000009
154, 0.000001, 0.000003, 0.000013
154, 0.000003, 0.000003, 0.000007
154, 0.000001, 0.000002, 0.000009
154, 0.000001, 0.000003, 0.000008
154, 0.000001, 0.000002, 0.000009
154, 0.000001, 0.000002, 0.000010
154, 0.000001, 0.000004, 0.000010
172, 0.000003, 0.000002, 0.000010
172, 0.000002, 0.000003, 0.000009
172, 0.000001, 0.000002, 0.000011
172, 0.000001, 0.000003, 0.000011
172, 0.000002, 0.000002, 0.000008
172, 0.000002, 0.000002, 0.000010
172, 0.000001, 0.000002, 0.000008
172, 0.000002, 0.000002, 0.000009
172, 0.000003, 0.000002, 0.000009
172, 0.000002, 0.000002, 0.000009
172, 0.000001, 0.000004, 0.000013
172, 0.000002, 0.000003, 0.000011
172, 0.000001, 0.000002, 0.000010
172, 0.000001, 0.000002, 0.000009
172, 0.000002, 0.000002, 0.000009
172, 0.000002, 0.000002, 0.000009
172, 0.000002, 0.000002, 0.000010
172, 0.000002, 0.000003, 0.000008
172, 0.000002, 0.000002, 0.000008
172, 0.000002, 0.000002, 0.000012
172, 0.000002, 0.000003, 0.000014
172, 0.000002, 0.000004, 0.000013
172, 0.000004, 0.000002, 0.000011
172, 0.000004, 0.000002, 0.000011
172, 0.000003, 0.000002, 0.000011
172, 0.000003, 0.000003, 0.000010
172, 0.000008, 0.000003, 0.000014
172, 0.000002, 0.000003, 0.000012
172, 0.000001, 0.000004, 0.000012
172, 0.000003, 0.000003, 0.000014
172, 0.000003, 0.000003, 0.000014
172, 0.000003, 0.000003, 0.000015
172, 0.000003, 0.000003, 0.000016
172, 0.000003, 0.000004, 0.000011
172, 0.000005, 0.000003, 0.000010
172, 0.000002, 0.000003, 0.000010
172, 0.000002, 0.000003, 0.000011
172, 0.000002, 0.000003, 0.000013
172, 0.000001, 0.000003, 0.000012
172, 0.000006, 0.000003, 0.000011
172, 0.000003, 0.000002, 0.000011
172, 0.000002, 0.000003, 0.000013
172, 0.000003, 0.000003, 0.000022
172, 0.000003, 0.000003, 0.000012
172, 0.000004, 0.000003, 0.000010
172, 0.000002, 0.000003, 0.000009
172, 0.000002, 0.000002, 0.000014
172, 0.000002, 0.000003, 0.000013
172, 0.000003, 0.000002, 0.000012
172, 0.000001, 0.000004, 0.000011
192, 0.000003, 0.000003, 0.000011
192, 0.000001, 0.000004, 0.000011
192, 0.000002, 0.000003, 0.000012
192, 0.000001, 0.000003, 0.000017
192, 0.000003, 0.000002, 0.000016
192, 0.000004, 0.000003, 0.000011
192, 0.000002, 0.000002, 0.000012
192, 0.000001, 0.000004, 0.000014
192, 0.000002, 0.000003, 0.000012
192, 0.000004, 0.000003, 0.000016
192, 0.000002, 0.000004, 0.000013
192, 0.000002, 0.000002, 0.000011
192, 0.000002, 0.000003, 0.000010
192, 0.000001, 0.000003, 0.000017
192, 0.000002, 0.000003, 0.000011
192, 0.000001, 0.000004, 0.000019
192, 0.000005, 0.000002, 0.000011
192, 0.000003, 0.000002, 0.000011
192, 0.000002, 0.000002, 0.000011
192, 0.000001, 0.000003, 0.000009
192, 0.000004, 0.000003, 0.000013
192, 0.000002, 0.000002, 0.000010
192, 0.000003, 0.000003, 0.000010
192, 0.000003, 0.000002, 0.000013
192, 0.000001, 0.000003, 0.000014
192, 0.000001, 0.000005, 0.000014
192, 0.000002, 0.000004, 0.000013
192, 0.000004, 0.000002, 0.000012
192, 0.000005, 0.000002, 0.000010
192, 0.000003, 0.000003, 0.000012
192, 0.000003, 0.000003, 0.000013
192, 0.000001, 0.000004, 0.000011
192, 0.000004, 0.000003, 0.000012
192, 0.000001, 0.000003, 0.000011
192, 0.000001, 0.000003, 0.000018
192, 0.000004, 0.000003, 0.000016
192, 0.000006, 0.000004, 0.000017
192, 0.000002, 0.000003, 0.000018
192, 0.000003, 0.000003, 0.000012
192, 0.000001, 0.000004, 0.000012
192, 0.000002, 0.000003, 0.000012
192, 0.000004, 0.000003, 0.000013
192, 0.000005, 0.000003, 0.000018
192, 0.000004, 0.000002, 0.000011
192, 0.000001, 0.000003, 0.000010
192, 0.000001, 0.000003, 0.000011
192, 0.000001, 0.000003, 0.000015
192, 0.000002, 0.000003, 0.000018
192, 0.000002, 0.000003, 0.000012
192, 0.000003, 0.000003, 0.000013
214, 0.000004, 0.000004, 0.000013
214, 0.000001, 0.000003, 0.000017
214, 0.000002, 0.000003, 0.000015
214, 0.000004, 0.000003, 0.000017
214, 0.000004, 0.000004, 0.000013
214, 0.000001, 0.000003, 0.000020
214, 0.000005, 0.000003, 0.000013
214, 0.000002, 0.000004, 0.000016
214, 0.000002, 0.000004, 0.000023
214, 0.000004, 0.000003, 0.000013
214, 0.000001, 0.000005, 0.000015
214, 0.000004, 0.000003, 0.000016
214, 0.000006, 0.000003, 0.000016
214, 0.000003, 0.000003, 0.000022
214, 0.000001, 0.000006, 0.000020
214, 0.000004, 0.000003, 0.000019
214, 0.000005, 0.000003, 0.000015
214, 0.000004, 0.000003, 0.000022
214, 0.000004, 0.000003, 0.000013
214, 0.000001, 0.000003, 0.000013
214, 0.000003, 0.000003, 0.000014
214, 0.000001, 0.000003, 0.000013
214, 0.000004, 0.000003, 0.000012
214, 0.000005, 0.000003, 0.000018
214, 0.000006, 0.000003, 0.000018
214, 0.000002, 0.000004, 0.000014
214, 0.000005, 0.000003, 0.000014
214, 0.000002, 0.000005, 0.000016
214, 0.000003, 0.000003, 0.000015
214, 0.000002, 0.000004, 0.000016
214, 0.000004, 0.000003, 0.000013
214, 0.000002, 0.000003, 0.000017
214, 0.000003, 0.000003, 0.000013
214, 0.000001, 0.000004, 0.000013
214, 0.000006, 0.000003, 0.000012
214, 0.000002, 0.000003, 0.000015
214, 0.000001, 0.000004, 0.000016
214, 0.000001, 0.000003, 0.000016
214, 0.000003, 0.000004, 0.000011
214, 0.000003, 0.000003, 0.000015
214, 0.000002, 0.000003, 0.000014
214, 0.000003, 0.000004, 0.000014
214, 0.000003, 0.000003, 0.000014
214, 0.000003, 0.000003, 0.000011
214, 0.000003, 0.000003, 0.000018
214, 0.000005, 0.000003, 0.000013
214, 0.000003, 0.000004, 0.000012
